,file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
288,2072,0, I eat by myself in the alley because everybody hates me.,0,sadness,289,4.36,"[-637.6386108398438, 83.35324096679688, -20.927101135253906, 25.60307502746582, 3.33634352684021, -0.3944052755832672, -5.473043918609619, -3.1986024379730225, -12.068329811096191, -4.29887056350708, 2.122891664505005, -3.9840705394744873, 4.61815881729126]",4313.3257893861455,3550.0686548074455,1607.997,9.896566790999149e-05,0.0060231206
289,22745,0," I can't. She dumped me. I mean, I totally trusted her. And then one day, it was like, OK, bye, Febes. Gone.",0,sadness,290,7.28,"[-597.9225463867188, 69.71003723144531, -17.826589584350586, 13.814130783081055, 1.2036628723144531, -3.291024923324585, -21.953781127929688, -5.983837127685547, -7.859562397003174, -11.792850494384766, -0.49559029936790466, -7.201910495758057, -8.183141708374023]",3621.5904439250617,2895.305938364957,1826.1199,0.00017687975610268826,0.009149056
290,7455,0, So what about us? Everything we feel for each other.,0,sadness,291,3.28,"[-645.4942626953125, 66.9461669921875, -3.2334916591644287, 18.82485008239746, 6.2349443435668945, 7.643340587615967, -3.4618773460388184, -2.503744602203369, 2.2600364685058594, -3.1182706356048584, -3.3586902618408203, -2.42775559425354, -0.6649131178855896]",5938.913947823921,3757.338857567907,1858.3354,0.00013663318989109554,0.00688124
291,5518,0, I really wish they'd care just a little bit.,0,sadness,292,2.44,"[-580.2708740234375, 106.8420639038086, -2.4368720054626465, 32.597171783447266, 14.293330192565918, 23.508066177368164, 4.0629658699035645, -6.577105522155762, -13.299022674560547, -14.736143112182617, -11.129283905029297, -12.320121765136719, -0.28364670276641846]",2507.634117632933,2624.2930944876275,1521.1185,0.0001823584575475111,0.00935072
292,21856,0, I am sorry about what I said.,0,sadness,293,2.98,"[-574.368896484375, 104.76075744628906, -2.860290765762329, 23.680891036987305, 14.037434577941895, 9.550009727478027, -14.08128833770752, -5.846660137176514, -5.0347394943237305, -7.95560359954834, -10.99597454071045, -4.62788200378418, 5.39016056060791]",2529.28884899045,2139.8269521326915,1626.9319,0.00033537556953141645,0.013728197
293,7081,0," The point is, my natural charisma has made him fail his midterm.",0,sadness,294,5.19,"[-558.9324340820312, 91.83509826660156, -20.08053207397461, 11.185317993164062, -7.569921970367432, -5.066397666931152, -5.929257869720459, -6.596799373626709, -7.772800922393799, -4.2575297355651855, -3.023834705352783, -11.886396408081055, -2.576225757598877]",2814.8032299603956,2392.0683382981856,1685.02,0.00019224181528632145,0.010804072
294,18409,0," You know, you're going to be really, really hard to get over.",0,sadness,295,4.15,"[-775.4855346679688, 68.1411361694336, 8.536887168884277, 26.06171989440918, 15.271672248840332, 9.681827545166016, -4.074512004852295, -0.9786462187767029, -2.210016965866089, -3.5937328338623047, 1.9575505256652832, -5.766444206237793, -2.4701950550079346]",4630.779142691739,4371.51555628223,1611.751,7.699455839849686e-06,0.001282147
295,14743,0, too bad.,0,sadness,296,1.06,"[-543.8455200195312, 107.56562805175781, -7.497174263000488, 54.723411560058594, -8.130006790161133, 28.265243530273438, -0.5068556070327759, 26.322423934936523, -2.577901601791382, 8.960362434387207, 13.835737228393555, 0.6840970516204834, 9.624683380126953]",3165.1028534751067,2740.108773536268,1560.2662,0.00012644883762431922,0.009070382
296,5319,0, Yah Maori Tomi died.,0,sadness,297,4.03,"[-662.6370849609375, 100.64871978759766, -2.2984259128570557, 20.29342269897461, -0.15476533770561218, 0.32949742674827576, -3.846255302429199, -0.527683675289154, -5.3423848152160645, -3.164886236190796, 1.0983480215072632, -4.831471920013428, 2.9978721141815186]",4765.107195655227,3889.46274269012,1261.3933,0.00010423932928410715,0.0065218285
297,7054,0," Well, it's official. There are no good movies.",0,sadness,298,2.48,"[-579.6736450195312, 122.3940658569336, -5.2838358879089355, 46.390296936035156, 15.951350212097168, 18.178998947143555, 4.240616321563721, 0.11127863824367523, 1.7775404453277588, -9.476375579833984, -6.814939022064209, -10.58436107635498, -12.4046049118042]",2580.7695024440395,2514.9186609601848,1319.5294,0.00016025537353140602,0.009864455
298,1179,0, I'm so sorry.,0,sadness,299,1.9,"[-732.8395385742188, 81.75965881347656, -22.90460777282715, 48.96395492553711, 13.98452377319336, 19.63291358947754, -0.8069547414779663, 24.954179763793945, 9.899808883666992, -0.8044005632400513, 8.208738327026367, 11.987296104431152, 4.115152359008789]",3935.87248382537,3827.741959618345,2030.6487,9.177973566625521e-06,0.0019895053
299,1_340,1,"Sure, cut the foreigner in half. There's a billion more where he came from.",0,sarcasm,300,4.373333333333333,"[-629.0995483398438, 96.46221160888672, -25.077335357666016, 9.636702537536621, -0.42394691705703735, -0.7892445921897888, -13.147947311401367, -12.279126167297363, -3.225376844406128, -7.2697367668151855, -5.497066974639893, -2.654118776321411, -4.966215133666992]",3885.4630039027325,3218.15883501235,1659.0201,9.136953186698077e-05,0.006754288
300,1_1638,1,The blunt instrument that will be the focus of my murder trial?,0,sarcasm,301,3.477333333333333,"[-688.38916015625, 101.28300476074219, -8.337181091308594, 7.263549327850342, -2.8860177993774414, -7.275313854217529, -14.41197395324707, -15.930439949035645, -3.9307148456573486, -3.585343599319458, -6.484532356262207, -9.2376127243042, -1.735134482383728]",3950.9254126065553,3555.708117397384,1598.0726,2.15925410549882e-05,0.0032161428
301,1_1772,1,"\""Dave.\"" Sounds like Leonard's got a new BFF.",0,sarcasm,302,3.712,"[-693.253662109375, 96.16844940185547, -27.16800308227539, 36.20439147949219, 16.970977783203125, -3.2379369735717773, -16.1156063079834, -21.66600799560547, 7.019659996032715, -3.164198875427246, -20.901473999023438, -4.256653308868408, -2.3065476417541504]",3621.25628472255,2966.9152501964154,1991.712,2.7229950559892873e-05,0.004021635
302,1_1803,1,"Maybe I heard you wrong. A lot of words sound like \""yoga.\",0,sarcasm,303,4.757333333333333,"[-684.5926513671875, 96.14838409423828, -15.721965789794922, 2.5852503776550293, 0.14270538091659546, -4.942575931549072, -10.23826789855957, -13.596484184265137, -5.452025890350342, -6.741418838500977, -4.063607692718506, -0.28244367241859436, 2.2494680881500244]",4490.417256432702,3642.7392056896097,1697.9681,2.5799813275246343e-05,0.0034906485
303,1_1973,1,I hope I'm a waitress at the Cheesecake Factory for my whole life.,0,sarcasm,304,3.3706666666666667,"[-689.9130859375, 78.8260269165039, -31.9173583984375, 35.087738037109375, 0.2714169919490814, -11.242424964904785, -11.749809265136719, -22.116863250732422, 2.534102201461792, 1.4223675727844238, -7.932803630828857, 1.4744590520858765, 1.8526676893234253]",3971.8459697094354,2905.593184517202,2032.8213,2.1778369805763794e-05,0.0033323024
304,1_1987,1,"When I didn't pay my bill, the Department of Water and Power thought I would enjoy the ambience.",0,sarcasm,305,5.12,"[-722.73583984375, 83.84217071533203, -41.543853759765625, 6.846080780029297, -2.62394118309021, -6.463728427886963, -5.181507587432861, -17.22838592529297, 0.8198469281196594, -1.7115668058395386, -9.496784210205078, 5.049638271331787, 6.6014509201049805]",3769.2304831598103,3391.0552682930415,1859.0952,1.4449656009674073e-05,0.002681195
305,1_10462,1,"You know, if you're really serious about that, I hear there are some exciting opportunities in home care for the old and fat.",0,sarcasm,306,7.1466666666666665,"[-679.461669921875, 61.691585540771484, -21.513853073120117, 11.024569511413574, 2.362821340560913, -2.763795852661133, -13.795533180236816, -12.445606231689453, -2.527949094772339, -16.16585922241211, -13.841486930847168, -0.1461721956729889, 3.605912208557129]",4284.646194242582,3330.412490257563,1937.0297,5.785546529648909e-05,0.0045255623
306,1_11322,1,"You know what? That was almost on topic. I'm gonna say, \""Good job, Sheldon.\",0,sarcasm,307,4.117333333333334,"[-676.121826171875, 83.74597930908203, -21.884695053100586, 9.843119621276855, -11.916274070739746, -13.026801109313965, -13.802163124084473, -11.17976188659668, 2.4096710681915283, -3.226578950881958, -5.38498067855835, 3.302567720413208, 5.860716342926025]",3943.3555516590645,3376.8893119554923,1722.896,2.1589097176036687e-05,0.003181415
307,1_10496,1,"Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",0,sarcasm,308,10.517333333333333,"[-652.5948486328125, 72.57769012451172, -43.02997970581055, -1.7780423164367676, -0.6230115294456482, -10.005010604858398, -17.46079444885254, -16.25615882873535, 3.9783647060394287, -5.535672664642334, -15.652899742126465, -5.1916632652282715, 3.0907328128814697]",3324.9921109481056,2578.4438119305396,1931.3369,7.043979140130791e-05,0.006088735
308,1_1732,1,You were right. Your larynx is terribly inflamed. I've never seen anything like it.,0,sarcasm,309,5.674666666666667,"[-720.4115600585938, 96.76795196533203, -16.763072967529297, 23.52672004699707, 1.0817451477050781, -10.295377731323242, -12.078123092651367, -13.809471130371094, 1.2084888219833374, -4.524540424346924, -6.832640647888184, -1.7146011590957642, -1.2329914569854736]",3551.4815791466895,3201.459395442255,1742.3577,1.7601075841295988e-05,0.002821051
309,1_1560,1,How nice. Maybe they can carpool when they visit you in federal prison.,0,sarcasm,310,3.4346666666666668,"[-674.658447265625, 105.71054077148438, -8.68388557434082, 20.640003204345703, 8.674302101135254, -3.219532012939453, -18.06656837463379, -19.42934226989746, 1.893542766571045, -8.760347366333008, -16.353490829467773, -6.5153679847717285, -3.835949659347534]",2661.776541445058,2672.800303138103,1718.5918,1.9647246110976112e-05,0.0035197034
310,1_1262,1,You were very clear. As was everyone else at the table,0,sarcasm,311,3.776,"[-728.3623046875, 78.56580352783203, -10.809060096740723, 28.343046188354492, 10.23774242401123, 1.3533422946929932, -5.054103851318359, -13.381563186645508, -2.815730333328247, -11.14754581451416, -11.867856979370117, -0.8639607429504395, -5.221401214599609]",3985.1334099440164,3463.12194950822,1899.469,1.1094840569684735e-05,0.0021241729
311,1_1296,1,"They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.",0,sarcasm,312,3.8613333333333335,"[-653.8189697265625, 81.92201232910156, -18.736366271972656, 19.383481979370117, -5.001804351806641, 2.5896763801574707, -4.926226615905762, -17.8339786529541, 1.2427011728286743, -2.4602315425872803, -9.568500518798828, -1.8886924982070923, -1.5261647701263428]",3951.8982825246267,3208.9109746273853,1597.7333,6.630156930144979e-05,0.0054485905
312,1_427,1,"Well, I'm sorry, too, but there's just no room for you in my wallet.",0,sarcasm,313,4.288,"[-707.396484375, 89.09529876708984, -14.766870498657227, 12.45580768585205, 9.70111083984375, 1.2621604204177856, -14.239825248718262, -18.838407516479492, -2.0171244144439697, -9.86950397491455, -12.097352027893066, -3.613271474838257, -2.5035626888275146]",3425.4275764452163,3183.4826716554403,1886.7076,2.4812562456030158e-05,0.0035120158
313,1_1180,1,"Oh, please. The only way she could make a contribution to science would be if they resumed sending chimps into space.",0,sarcasm,314,5.333333333333333,"[-668.20556640625, 61.22365951538086, -17.567272186279297, 25.32097625732422, 19.1009464263916, 10.072212219238281, -5.109445095062256, -14.947749137878418, -0.7106913924217224, -7.123313903808594, -10.917412757873535, -5.743734836578369, -7.620601654052734]",3647.28747563623,2827.3648707283364,1945.8514,2.941483072936535e-05,0.0035884457
314,1_1003,1,"Good idea, sit with her. Hold her, comfort her. And if the moment feels right, see if you can cop a feel.",0,sarcasm,315,7.594666666666667,"[-654.268310546875, 75.62950897216797, -12.039094924926758, 20.724903106689453, 13.831347465515137, 0.6705237627029419, -10.33173656463623, -17.569673538208008, -6.302309989929199, -10.30610466003418, -11.9339017868042, 0.8656480312347412, -2.201625347137451]",3938.3070031767516,3419.555013522879,1756.418,6.561424959911389e-05,0.0054161563
315,1_971,1,"- Now?! - No, after my tongue has swollen to the size of a brisket!",0,sarcasm,316,5.333333333333333,"[-623.7098388671875, 100.0429458618164, -41.7558708190918, 1.490392804145813, -6.390649318695068, -7.44697904586792, -23.033870697021484, -21.912792205810547, -1.4592421054840088, -2.232429265975952, -5.9242939949035645, -2.3361244201660156, 1.7444005012512207]",3485.8951145185392,3052.3028593898125,1790.2853,9.396059066057205e-05,0.007323887
316,1_60,1,It's just a privilege to watch your mind at work.,0,sarcasm,317,3.3066666666666666,"[-616.7236938476562, 62.19398880004883, -27.59600067138672, 17.350000381469727, 3.2251570224761963, -2.3301830291748047, -10.467601776123047, -6.295206546783447, 3.265746593475342, -11.854175567626953, -10.305203437805176, -0.47902312874794006, -4.873122692108154]",6097.162868734035,3770.057777804243,2045.2074,0.00015607708163799778,0.007883856
317,1_537,1,"Just the latest copy of Applied Particle Physics quarterly. Oh, you know, that is so weird that yours came and mine didn't.",0,sarcasm,318,9.173333333333334,"[-743.65966796875, 60.17856979370117, -11.284552574157715, 14.634506225585938, 8.328756332397461, 1.9349979162216187, -4.085949420928955, -7.917751312255859, 0.7770903706550598, -2.100886821746826, -2.9976277351379395, 0.2575465142726898, -0.6674776077270508]",5266.060306419546,4183.169739443179,1767.6927,1.2889872629975164e-05,0.0020747276
318,1_507,1,"Well, there's always the possibility that a trash can spontaneously formed around the letter but Occam's rasor would suggest that someone threw it out.",0,sarcasm,319,9.066666666666666,"[-702.07666015625, 82.26542663574219, -13.139935493469238, 11.124040603637695, 7.627043724060059, -3.719644784927368, -13.226764678955078, -11.425971984863281, 2.121178388595581, -8.504852294921875, -12.57352352142334, -2.7075510025024414, 0.3457663059234619]",4071.2054136035304,3382.0746085225096,1748.4255,2.5654152473982644e-05,0.0035062854
319,1_175,1,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",0,sarcasm,320,6.848,"[-648.0403442382812, 100.05522155761719, -24.794858932495117, 6.248741626739502, 1.2508797645568848, -8.880831718444824, -19.585195541381836, -17.084733963012695, -4.019703388214111, -11.665092468261719, -8.100680351257324, -2.7265217304229736, -1.3328325748443604]",2695.7855019764825,2512.442577197228,1634.2014,7.108896042327644e-05,0.0062478874
320,1_182,1,No. The dark crescent-shaped patterns under your arms conceal it nicely.,0,sarcasm,321,5.12,"[-625.8113403320312, 83.3651351928711, -19.857044219970703, 4.178610801696777, 4.379748821258545, -3.985271453857422, -13.747845649719238, -12.03846549987793, -3.7032268047332764, -10.191396713256836, -8.280784606933594, 1.5431475639343262, -0.5665318965911865]",4198.224079957794,3396.901254503109,1698.3103,0.00013272524811327457,0.0076283915
321,1_213,1,"How's this? \""Pleased to meet you, Dr. Gablehauser. \""How fortunate for you that the university's \""chosen to hire you, despite the fact \""that you've done no original research in 25 years, \""and instead have written a series of popular books \""that reduce the great concepts of science \""to a series of anecdotes, \""each one dumbed down to accommodate the duration \""of an average bowel movement.",0,sarcasm,322,18.816,"[-629.299072265625, 70.84469604492188, -24.697961807250977, 16.29486083984375, 9.093137741088867, -0.8935887217521667, -9.189692497253418, -14.360678672790527, -3.3105084896087646, -8.015304565429688, -9.580814361572266, -4.81899881362915, -5.091462135314941]",3365.4314137354477,2766.9929491755706,1893.4559,0.00014297643891808128,0.008121145
